circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
cybercity,gachibowli,chanda nagar,chanda nagar,haffispet,general purpose,7,4,3.0,751.0,8.0
cybercity,gachibowli,chanda nagar,chanda nagar,janapriya apartments,general purpose,7,2,2.0,357.0,3.0
cybercity,gachibowli,chanda nagar,chanda nagar,janapriya nagar,general purpose,7,2,2.0,1797.0,6.0
cybercity,gachibowli,chanda nagar,chanda nagar,madeenaguda,general purpose,7,8,8.0,1040.0,18.0
cybercity,gachibowli,chanda nagar,chanda nagar,madinaguda hv,general purpose,7,1,1.0,7748.0,67.0
cybercity,gachibowli,chanda nagar,chanda nagar,madinaguda-3,general purpose,7,3,3.0,60.0,3.0
cybercity,gachibowli,chanda nagar,chanda nagar,nandini nagar,general purpose,7,1,1.0,139.0,1.0
cybercity,gachibowli,gachibowli,taranagar,shanti nagar,general purpose,7,2,1.0,825.0,6.0
cybercity,gachibowli,gachibowli,taranagar,shivaji nagar_pochamma temple,general purpose,7,4,4.0,992.0,5.0
cybercity,gachibowli,gachibowli,taranagar,sudharsan nagar,general purpose,7,2,2.0,249.0,7.0
cybercity,gachibowli,gachibowli,taranagar,surabi colony,general purpose,7,1,1.0,25.0,1.0
cybercity,gachibowli,gachibowli,taranagar,tara nagar hv,general purpose,7,1,1.0,656.0,1.0
cybercity,gachibowli,gachibowli,taranagar,taranagar,general purpose,7,5,4.0,943.0,5.0
cybercity,gachibowli,gachibowli,taranagar,taranagar veg.market,general purpose,7,2,2.0,230.0,6.0
cybercity,gachibowli,gachibowli,taranagar,taranagar-2,general purpose,7,1,1.0,5.0,1.0
cybercity,gachibowli,gachibowli,taranagar,temporary supply,general purpose,7,1,2.0,0.0,10.0
cybercity,gachibowli,gachibowli,taranagar,venkatdri nagar colony,general purpose,7,4,4.0,2906.0,12.0
cybercity,gachibowli,chanda nagar,chanda nagar,nandininagar-iii,general purpose,7,1,1.0,198.0,0.3
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeez pet,general purpose,7,7,7.0,1939.0,16.24
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeezpet,general purpose,7,4,4.0,899.0,12.0
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeezpet a,general purpose,7,5,5.0,929.0,7.0
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeezpet(west),general purpose,7,3,3.0,617.0,9.0
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeezpet-3,general purpose,7,7,6.0,1353.0,10.0
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeezpet2,general purpose,7,1,1.0,63.0,1.0
cybercity,gachibowli,chanda nagar,chanda nagar,new hafeezpet3,general purpose,7,1,1.0,512.0,1.0
cybercity,gachibowli,chanda nagar,chanda nagar,prajay city,general purpose,7,1,1.0,43.0,1.0
cybercity,gachibowli,chanda nagar,chanda nagar,prkashnagar,general purpose,7,2,1.0,0.0,2.0
cybercity,gachibowli,chanda nagar,chanda nagar,samatha coop hsg soc,general purpose,7,2,2.0,245.0,2.0
cybercity,gachibowli,chanda nagar,vasanth nagar,bhagath singh nagar,general purpose,7,1,1.0,859.0,5.0
cybercity,gachibowli,chanda nagar,vasanth nagar,"dr.clny-ii,s.s.clny,nrsa clny",general purpose,7,4,4.0,282.0,9.0
cybercity,gachibowli,chanda nagar,vasanth nagar,gokul plots,general purpose,7,2,2.0,231.0,2.0
cybercity,gachibowli,chanda nagar,vasanth nagar,sardar patel nagar,general purpose,7,4,4.0,1340.0,16.0
cybercity,gachibowli,chanda nagar,vasanth nagar,streetlightcat 6a,general purpose,7,1,1.0,231.0,5.0
cybercity,gachibowli,chanda nagar,vasanth nagar,"vasantanagar,bagathsingh ngr",general purpose,7,3,3.0,103.0,10.5
cybercity,gachibowli,chanda nagar,vasanth nagar,vasanth nagar,general purpose,7,4,4.0,2483.0,44.0
cybercity,gachibowli,chanda nagar,vasanth nagar,vasanthnagar-1,general purpose,7,1,1.0,337.0,5.0
cybercity,gachibowli,chanda nagar,vasanth nagar,venkataramana colny,general purpose,7,2,2.0,195.0,7.0
cybercity,gachibowli,chanda nagar,vasanth nagar,venkataramana colony,general purpose,7,2,2.0,304.0,6.0
cybercity,gachibowli,gachibowli,gachibowli,aphb colony,general purpose,7,3,2.0,154.0,7.0
cybercity,gachibowli,gachibowli,gachibowli,g lambadi tanda,general purpose,7,4,3.0,624.0,4.0
cybercity,gachibowli,gachibowli,gachibowli,gachibowli,general purpose,7,4,4.0,1144.0,6.0
cybercity,gachibowli,gachibowli,gachibowli,gopanpally,general purpose,7,3,3.0,355.0,3.2
cybercity,gachibowli,gachibowli,gachibowli,gowlidoddi,general purpose,7,2,1.0,0.0,6.0
cybercity,gachibowli,gachibowli,gachibowli,gpra,general purpose,7,4,3.0,503.0,3.24
cybercity,gachibowli,gachibowli,gachibowli,hv gachibowli,general purpose,7,3,1.0,1036.0,85.0
cybercity,gachibowli,gachibowli,gachibowli,hv gowli doddi,general purpose,7,2,2.0,1834.0,75.0
cybercity,gachibowli,gachibowli,gachibowli,hv nanakramguda,general purpose,7,1,1.0,2090.0,10.0
cybercity,gachibowli,gachibowli,gachibowli,hv raidurga,general purpose,7,1,1.0,268.0,5.0
cybercity,gachibowli,gachibowli,gachibowli,hv telecomnagar,general purpose,7,4,4.0,1156.0,191.0
cybercity,gachibowli,gachibowli,gachibowli,khaja guda,general purpose,7,6,6.0,769.0,10.0
cybercity,gachibowli,gachibowli,gachibowli,nanakramguda,general purpose,7,2,2.0,952.0,2.0
cybercity,gachibowli,gachibowli,gachibowli,nanakramguda2,general purpose,7,1,2.0,0.0,2.0
cybercity,gachibowli,gachibowli,gachibowli,ntr nagar,general purpose,7,1,1.0,284.0,5.0
cybercity,gachibowli,gachibowli,gachibowli,old gachibowli,general purpose,7,4,2.0,493.0,8.0
cybercity,gachibowli,gachibowli,gachibowli,raidurgam,general purpose,7,3,3.0,299.0,11.0
cybercity,gachibowli,gachibowli,gachibowli,sai aishwarya layout,general purpose,7,2,2.0,659.0,10.0
cybercity,gachibowli,gachibowli,gachibowli,streetlight1,general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,chevella,shabad,pedda veedu,general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,chevella,shabad,pollaram,general purpose,7,1,1.0,0.0,1.0
cybercity,ibrahimbagh,chevella,shabad,pothugal,general purpose,7,3,1.0,0.0,3.0
cybercity,ibrahimbagh,chevella,shabad,sankypally guda,general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,chevella,shabad,sardar nagar,general purpose,7,2,1.0,0.0,1.16
cybercity,ibrahimbagh,chevella,shabad,seetharam poor,general purpose,7,3,1.0,149.0,3.0
cybercity,ibrahimbagh,chevella,shabad,shabad,general purpose,7,16,15.0,2491.0,95.58
cybercity,ibrahimbagh,chevella,shabad,timma reddy guda,general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,chevella,shabad,tirmala poor,general purpose,7,2,1.0,15.0,2.0
cybercity,ibrahimbagh,chevella,shabad,ubagunta,general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,chevella,shabad,venkamma guda,general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,ibrahimbag,ibrahimbagh,alkapur,general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,ibrahimbag,ibrahimbagh,anjali garden,general purpose,7,6,6.0,1305.0,10.0
cybercity,ibrahimbagh,ibrahimbag,ibrahimbagh,hanuman nagar,general purpose,7,1,1.0,11.0,5.0
cybercity,ibrahimbagh,ibrahimbag,ibrahimbagh,lalamma garden,general purpose,7,1,1.0,218.0,11.0
cybercity,ibrahimbagh,ibrahimbag,ibrahimbagh,mkd garden& ws colony,general purpose,7,2,2.0,-168.0,2.0
cybercity,ibrahimbagh,ibrahimbag,ibrahimbagh,p p village&outer ring road,general purpose,7,3,3.0,294.0,7.0
cybercity,ibrahimbagh,ibrahimbag,ibrahimbagh,panchavati colony,general purpose,7,1,1.0,543.0,5.0
cybercity,ibrahimbagh,ibrahimbag,ibrahimbagh,pokalwada,general purpose,7,2,2.0,45.0,2.0
cybercity,ibrahimbagh,ibrahimbag,ibrahimbagh,puppal guda,general purpose,7,2,1.0,788.0,6.0
cybercity,kondapur,kondapur,allapur,allapur,general purpose,7,1,1.0,6.0,5.0
cybercity,kondapur,kondapur,allapur,chandra naik thanda,general purpose,7,1,1.0,13.0,1.0
cybercity,kondapur,kondapur,allapur,guru kul trust,general purpose,7,1,1.0,98.0,1.0
cybercity,kondapur,kondapur,allapur,izzath nagar,general purpose,7,1,1.0,36.0,1.0
cybercity,kondapur,kondapur,allapur,"k.s.nagar, ranapratap nagar",general purpose,7,2,2.0,36.0,2.0
cybercity,kondapur,kondapur,allapur,khanamet muslim basti,general purpose,7,3,3.0,328.0,5.0
cybercity,kondapur,kondapur,allapur,"new allapur, pandithnehru naga",general purpose,7,2,2.0,271.0,5.18
cybercity,kondapur,kondapur,allapur,"padmavathi nagar, rk society",general purpose,7,2,2.0,976.0,7.0
cybercity,kondapur,kondapur,allapur,parwath nagar,general purpose,7,3,3.0,318.0,7.0
cybercity,kondapur,kondapur,allapur,sai nagar,general purpose,7,1,1.0,0.0,2.0
cybercity,kondapur,kondapur,allapur,society hv2,general purpose,7,1,1.0,899.0,5.0
cybercity,kondapur,kondapur,allapur,tulasinagar,general purpose,7,2,1.0,16.0,5.24
cybercity,kondapur,kondapur,allapur,vivekananda nagar,general purpose,7,1,1.0,187.0,5.0
cybercity,kondapur,kondapur,kondapur,anjaiah nagar,general purpose,7,7,7.0,1822.0,17.0
cybercity,kondapur,kondapur,kondapur,gachibowli,general purpose,7,5,4.0,1036.0,37.0
cybercity,kondapur,kondapur,kondapur,golden tuilp,general purpose,7,1,1.0,381.0,5.0
cybercity,kondapur,kondapur,kondapur,gouthami apts,general purpose,7,1,1.0,74.0,5.0
cybercity,kondapur,kondapur,kondapur,hv,general purpose,7,3,3.0,11922.0,133.0
cybercity,kondapur,kondapur,kondapur,izzath nagar vg,general purpose,7,2,2.0,1130.0,6.0
cybercity,kondapur,kondapur,kondapur,janardan hills,general purpose,7,1,1.0,35.0,2.0
cybercity,ibrahimbagh,ibrahimbag,ibrahimbagh,puppal guda-i,general purpose,7,1,1.0,436.0,1.0
cybercity,ibrahimbagh,ibrahimbag,ibrahimbagh,puppalguda,general purpose,7,1,2.0,0.0,5.6
cybercity,ibrahimbagh,ibrahimbag,ibrahimbagh,secretariat colony,general purpose,7,5,4.0,869.0,13.0
cybercity,ibrahimbagh,ibrahimbag,ibrahimbagh,tuljaram temple alkapur,general purpose,7,1,1.0,0.0,5.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,amda poor,general purpose,7,4,3.0,71.0,4.0
cybercity,kondapur,kondapur,kondapur,jubilee garden,general purpose,7,1,2.0,0.0,1.0
cybercity,kondapur,kondapur,kondapur,kondapur,general purpose,7,3,3.0,1696.0,3.0
cybercity,kondapur,kondapur,kondapur,kondapur6,general purpose,7,2,1.0,177.0,7.0
cybercity,kondapur,kondapur,kondapur,kothaguda-village,general purpose,7,2,2.0,623.0,11.0
cybercity,kondapur,kondapur,kondapur,maseed banda,general purpose,7,1,1.0,0.0,1.0
cybercity,kondapur,kondapur,kondapur,raghavendra clny,general purpose,7,3,3.0,1018.0,7.0
cybercity,kondapur,kondapur,kondapur,siddique nagar,general purpose,7,2,2.0,73.0,7.0
cybercity,kondapur,kondapur,kondapur,sriram nagar - a block,general purpose,7,1,1.0,210.0,5.0
cybercity,kondapur,kondapur,kondapur,sriram nagar b&c blocks,general purpose,7,2,2.0,204.0,8.0
cybercity,kondapur,kondapur,kondapur,stl,general purpose,7,1,1.0,86.0,5.0
cybercity,kondapur,kondapur,kondapur,white feilds,general purpose,7,5,3.0,2007.0,12.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,ameerguda,general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,appa reddy guda,general purpose,7,1,2.0,0.0,0.22
cybercity,ibrahimbagh,ibrahimbag,moinabad,appajiguda,general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,aziz nagar,general purpose,7,5,3.0,120.0,9.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,bakaram,general purpose,7,4,3.0,-45.0,5.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,chakli guda,general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,chander nagar,general purpose,7,1,1.0,0.0,1.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,chilkur,general purpose,7,18,15.0,13319.0,180.44
cybercity,ibrahimbagh,ibrahimbag,moinabad,chinna manglaram,general purpose,7,4,3.0,9.0,4.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,elka guda,general purpose,7,3,1.0,0.0,3.0
cybercity,kondapur,kphb,balaji nagar,ambedkhar nagar,general purpose,7,2,2.0,38.0,2.0
cybercity,kondapur,kphb,balaji nagar,balaji nagar,general purpose,7,1,1.0,75.0,5.0
cybercity,kondapur,kphb,balaji nagar,balajinagar,general purpose,7,3,3.0,2941.0,62.0
cybercity,kondapur,kphb,balaji nagar,balajinagar ct meters,general purpose,7,3,3.0,15729.0,117.0
cybercity,kondapur,kphb,balaji nagar,habeeb nagar,general purpose,7,1,1.0,183.0,1.0
cybercity,kondapur,kphb,balaji nagar,iv th phase kphb,general purpose,7,3,3.0,2049.0,7.5
cybercity,kondapur,kphb,balaji nagar,ivth phase kphb,general purpose,7,1,1.0,179.0,1.0
cybercity,kondapur,kphb,balaji nagar,kaithla poor,general purpose,7,1,1.0,1.0,1.0
cybercity,kondapur,kphb,balaji nagar,khaithalapur tanda,general purpose,7,1,1.0,85.0,1.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,ethbarpally,general purpose,7,2,2.0,81.0,2.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,himayath nagar,general purpose,7,10,6.0,6131.0,150.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,kankamamidi,general purpose,7,5,4.0,686.0,12.24
cybercity,ibrahimbagh,ibrahimbag,moinabad,kasim bowli,general purpose,7,1,1.0,0.0,1.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,kethi reddy pally,general purpose,7,4,2.0,0.0,8.5
cybercity,ibrahimbagh,ibrahimbag,moinabad,medipally,general purpose,7,2,1.0,62.0,26.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,moinabad,general purpose,7,9,8.0,1904.0,27.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,mothkapally,general purpose,7,1,1.0,0.0,1.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,murtuza guda,general purpose,7,2,2.0,25.0,6.0
cybercity,kondapur,kphb,balaji nagar,moosapet,general purpose,7,13,12.0,1182.0,27.6
cybercity,kondapur,kphb,balaji nagar,moosapet ct meters,general purpose,7,1,1.0,0.0,1.0
cybercity,kondapur,kphb,balaji nagar,moosapet-5,general purpose,7,2,2.0,612.0,2.0
cybercity,kondapur,kphb,balaji nagar,rajiv gandhi nagar,general purpose,7,4,4.0,1142.0,8.0
cybercity,kondapur,kphb,balaji nagar,safdar nagar,general purpose,7,2,2.0,952.0,3.0
cybercity,kondapur,kphb,balaji nagar,viith ph kphb colony,general purpose,7,4,4.0,439.0,13.0
cybercity,kondapur,kphb,balaji nagar,viveknagar,general purpose,7,5,5.0,1719.0,13.0
cybercity,kondapur,kphb,k p h b colony,dharma reddy nagar-1,general purpose,7,4,4.0,843.0,7.0
cybercity,kondapur,kphb,k p h b colony,ews kphb,general purpose,7,2,2.0,272.0,2.0
cybercity,kondapur,kphb,k p h b colony,ews kphb colony,general purpose,7,1,1.0,538.0,1.0
cybercity,kondapur,kphb,k p h b colony,kphb colony,general purpose,7,3,2.0,351.0,32.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,nagi reddy guda,general purpose,7,3,1.0,118.0,6.5
cybercity,ibrahimbagh,ibrahimbag,moinabad,nakkalpelly,general purpose,7,2,2.0,0.0,1.2
cybercity,ibrahimbagh,ibrahimbag,moinabad,nazeeb nagar,general purpose,7,3,1.0,12.0,7.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,peddamangalaram,general purpose,7,5,4.0,209.0,11.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,qutubuddin guda,general purpose,7,1,1.0,1.0,1.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,reddy pally,general purpose,7,3,2.0,0.0,3.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,sajjanpelly,general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,sree ram nagar,general purpose,7,1,1.0,0.0,1.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,surangal,general purpose,7,3,2.0,0.0,0.72
cybercity,ibrahimbagh,ibrahimbag,moinabad,tholkatta,general purpose,7,4,2.0,32.0,5.0
cybercity,ibrahimbagh,chevella,chevella,allawada,general purpose,7,2,2.0,201.0,4.0
cybercity,ibrahimbagh,chevella,chevella,aloor,general purpose,7,13,8.0,120.0,13.0
cybercity,ibrahimbagh,chevella,chevella,antha ram (a),general purpose,7,4,3.0,2.0,3.24
cybercity,ibrahimbagh,chevella,chevella,bestepor,general purpose,7,1,1.0,0.0,1.0
cybercity,ibrahimbagh,chevella,chevella,chenevelly,general purpose,7,2,1.0,39.0,2.0
cybercity,ibrahimbagh,chevella,chevella,chevella,general purpose,7,27,21.0,3012.0,50.5
cybercity,ibrahimbagh,chevella,chevella,chinnaravulapally,general purpose,7,3,3.0,6.0,5.0
cybercity,ibrahimbagh,chevella,chevella,d erravelly,general purpose,7,2,2.0,81.0,2.0
cybercity,ibrahimbagh,chevella,chevella,damaru gidda,general purpose,7,3,2.0,751.0,37.0
cybercity,ibrahimbagh,chevella,chevella,devarampally,general purpose,7,2,1.0,50.0,2.0
cybercity,ibrahimbagh,chevella,chevella,dharma sagar,general purpose,7,1,1.0,0.0,1.0
cybercity,kondapur,kphb,k p h b colony,lig flats,general purpose,7,5,4.0,719.0,8.0
cybercity,kondapur,kphb,k p h b colony,lig flats 2,general purpose,7,2,2.0,479.0,6.0
cybercity,kondapur,kphb,k p h b colony,lig kphb colony,general purpose,7,3,3.0,1011.0,11.0
cybercity,kondapur,kphb,k p h b colony,mig,general purpose,7,9,9.0,5130.0,17.0
cybercity,kondapur,kphb,k p h b colony,mig flats,general purpose,7,1,1.0,205.0,1.0
cybercity,kondapur,kphb,k p h b colony,street lights,general purpose,7,3,3.0,572.0,15.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,veerannapet,general purpose,7,1,1.0,0.0,1.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,venkatapur,general purpose,7,1,1.0,0.0,1.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,yenka pally,general purpose,7,1,1.0,0.0,81.0
cybercity,ibrahimbagh,ibrahimbag,moinabad,yenkapally,general purpose,7,8,7.0,1377.0,22.0
cybercity,ibrahimbagh,ibrahimbag,narsingi,aliza pur,general purpose,7,2,1.0,112.0,9.0
cybercity,ibrahimbagh,ibrahimbag,narsingi,balaji nagar,general purpose,7,3,3.0,215.0,3.0
cybercity,ibrahimbagh,ibrahimbag,narsingi,gandipet,general purpose,7,6,3.0,783.0,13.24
cybercity,ibrahimbagh,ibrahimbag,narsingi,ibrahimbagh,general purpose,7,2,1.0,8.0,2.0
cybercity,ibrahimbagh,ibrahimbag,narsingi,khanapur,general purpose,7,7,5.0,237.0,12.48
cybercity,ibrahimbagh,ibrahimbag,narsingi,kokapet,general purpose,7,2,1.0,35.0,3.0
cybercity,ibrahimbagh,ibrahimbag,narsingi,kokapet - i,general purpose,7,2,2.0,224.0,2.0
cybercity,ibrahimbagh,chevella,chevella,earla pally,general purpose,7,2,2.0,48.0,1.24
cybercity,ibrahimbagh,chevella,chevella,ekkareddy guda,general purpose,7,2,1.0,15.0,2.0
cybercity,ibrahimbagh,chevella,chevella,errani kotla,general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,chevella,chevella,golla guda,general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,chevella,chevella,gollapally,general purpose,7,2,2.0,24.0,2.0
cybercity,ibrahimbagh,chevella,chevella,gundal,general purpose,7,3,2.0,156.0,3.0
cybercity,ibrahimbagh,chevella,chevella,hastepur,general purpose,7,1,1.0,0.0,1.0
cybercity,ibrahimbagh,chevella,chevella,hussainpoor,general purpose,7,2,2.0,0.0,2.0
cybercity,ibrahimbagh,chevella,chevella,ibrahimpally,general purpose,7,3,3.0,111.0,2.24
cybercity,ibrahimbagh,chevella,chevella,kammetta,general purpose,7,2,2.0,122.0,2.0
cybercity,ibrahimbagh,chevella,chevella,kandvada,general purpose,7,3,2.0,64.0,2.24
cybercity,ibrahimbagh,chevella,chevella,kesaram(c),general purpose,7,1,2.0,0.0,1.0
cybercity,ibrahimbagh,ibrahimbag,narsingi,krishna goseva,general purpose,7,4,4.0,7765.0,12.0
cybercity,ibrahimbagh,ibrahimbag,narsingi,manchirevula,general purpose,7,4,3.0,505.0,8.0
cybercity,ibrahimbagh,ibrahimbag,narsingi,narsingi,general purpose,7,25,14.0,5888.0,117.68
cybercity,ibrahimbagh,ibrahimbag,narsingi,neknam poor,general purpose,7,8,7.0,1143.0,17.0
cybercity,ibrahimbagh,ibrahimbag,narsingi,osman sagar,general purpose,7,2,2.0,547.0,2.0
cybercity,ibrahimbagh,ibrahimbag,narsingi,pasha colony,general purpose,7,1,1.0,73.0,5.0
